,hour_output_categorical_accuracy,hour_output_loss,loss,minute_output_loss,minute_output_mean_absolute_error,val_hour_output_categorical_accuracy,val_hour_output_loss,val_loss,val_minute_output_loss,val_minute_output_mean_absolute_error
3,0.0977083370089531,2.47383451461792,2.3734419345855713,0.22711993753910065,0.22728408873081207,0.11166666448116302,2.4615626335144043,2.3907148838043213,0.23498965799808502,0.23166866600513458
4,0.11229166388511658,2.455928087234497,2.3060646057128906,0.21567319333553314,0.21561118960380554,0.13500000536441803,2.4466748237609863,2.29551100730896,0.21887996792793274,0.2140815705060959
5,0.12041666358709335,2.4397053718566895,2.2657129764556885,0.20915450155735016,0.20918893814086914,0.13500000536441803,2.4286835193634033,2.3040711879730225,0.2211747169494629,0.21773970127105713
6,0.13784721493721008,2.40915584564209,2.2289628982543945,0.204812154173851,0.204885795712471,0.14722222089767456,2.3841135501861572,2.1993460655212402,0.2053227424621582,0.20132508873939514
7,0.14638888835906982,2.3663036823272705,2.1616930961608887,0.1957409679889679,0.19569146633148193,0.15222221612930298,2.3432533740997314,2.1451876163482666,0.1989968717098236,0.19421344995498657
8,0.1579861044883728,2.325528860092163,2.116910457611084,0.19068197906017303,0.19078776240348816,0.1711111068725586,2.312980890274048,2.12074613571167,0.19752582907676697,0.1926882565021515
9,0.17048610746860504,2.278759241104126,2.0477588176727295,0.18164275586605072,0.18166349828243256,0.1644444465637207,2.2470147609710693,2.0249087810516357,0.18435294926166534,0.17987623810768127
10,0.18312500417232513,2.2160825729370117,1.986041784286499,0.17557497322559357,0.1755693107843399,0.18166667222976685,2.171478271484375,1.9571622610092163,0.1806688904762268,0.17338606715202332
11,0.19902777671813965,2.1509463787078857,1.9108688831329346,0.16708606481552124,0.16710351407527924,0.20666666328907013,2.1034128665924072,1.959126353263855,0.1871330291032791,0.1806105375289917
12,0.2170138955116272,2.0740349292755127,1.8507343530654907,0.16272374987602234,0.1627255380153656,0.22333332896232605,2.0206780433654785,1.8235137462615967,0.1674894392490387,0.1618327498435974
13,0.23944444954395294,1.993515968322754,1.7924752235412598,0.15923789143562317,0.15913942456245422,0.24611110985279083,1.9332891702651978,1.7627449035644531,0.1632186472415924,0.15836584568023682
14,0.2624305486679077,1.9122190475463867,1.7465577125549316,0.15815503895282745,0.15814287960529327,0.2544444501399994,1.8687361478805542,1.7178754806518555,0.16115008294582367,0.15602722764015198
15,0.2841666638851166,1.832661747932434,1.6792093515396118,0.15271373093128204,0.15254518389701843,0.2922222316265106,1.7990684509277344,1.6785589456558228,0.16212348639965057,0.15562893450260162
16,0.3083333373069763,1.7532652616500854,1.620163083076477,0.1485634297132492,0.14866985380649567,0.3127777874469757,1.7048039436340332,1.5958834886550903,0.1536816656589508,0.14879746735095978
17,0.3362500071525574,1.6711983680725098,1.5546902418136597,0.1439211219549179,0.14376044273376465,0.32944443821907043,1.6360043287277222,1.593169093132019,0.1598992496728897,0.15527687966823578
18,0.3603472113609314,1.5994802713394165,1.5008525848388672,0.14026658236980438,0.14019775390625,0.36888888478279114,1.585753321647644,1.5016052722930908,0.14736013114452362,0.14285796880722046
19,0.3856250047683716,1.5366231203079224,1.469805121421814,0.14025799930095673,0.14031463861465454,0.38999998569488525,1.5256123542785645,1.4867420196533203,0.15075944364070892,0.14438636600971222
20,0.41263890266418457,1.4708456993103027,1.41896390914917,0.1367676705121994,0.1366901397705078,0.4233333468437195,1.4654121398925781,1.5704784393310547,0.16915640234947205,0.1674494743347168
21,0.43562498688697815,1.4029762744903564,1.3612500429153442,0.13190463185310364,0.13195805251598358,0.4472222328186035,1.3814022541046143,1.3988364934921265,0.14734430611133575,0.14180594682693481
22,0.46965277194976807,1.3355447053909302,1.3201005458831787,0.130492702126503,0.1304779350757599,0.4694444537162781,1.3218047618865967,1.3388255834579468,0.140205517411232,0.13592328131198883
23,0.4982638955116272,1.2691082954406738,1.263472080230713,0.1258305311203003,0.1257915198802948,0.49888888001441956,1.300537347793579,1.3228365182876587,0.13865555822849274,0.13453155755996704
24,0.524097204208374,1.2063336372375488,1.2201902866363525,0.12350175529718399,0.12343842536211014,0.523888885974884,1.2106062173843384,1.2787822484970093,0.13916662335395813,0.1336059868335724
